,gender,age,state,Household Size,Household Income,income
2862,Male,82.0,Negeri Sembilan,1 orang,1803.0,1803.0
2894,Male,49.0,Negeri Sembilan,3 orang,1808.5,1808.5
2900,Female,72.0,Negeri Sembilan,1 orang,1810.0,1810.0
2945,Male,85.0,Negeri Sembilan,2 orang,1819.0,1819.0
3000,Male,80.0,Negeri Sembilan,1 orang,1829.6666,1829.6666
3014,Male,67.0,Negeri Sembilan,1 orang,1832.0834,1832.0834
3034,Male,74.0,Negeri Sembilan,2 orang,1836.6666,1836.6666
3052,Female,72.0,Negeri Sembilan,1 orang,1839.5,1839.5
3056,Female,75.0,Negeri Sembilan,1 orang,1840.5,1840.5
3110,Male,83.0,Negeri Sembilan,2 orang,1850.3334,1850.3334
3114,Male,73.0,Negeri Sembilan,2 orang,1851.3334,1851.3334
3149,Male,57.0,Negeri Sembilan,2 orang,1858.0,1858.0
3181,Male,75.0,Negeri Sembilan,2 orang,1867.1666,1867.1666
3189,Male,61.0,Negeri Sembilan,2 orang,1869.1666,1869.1666
3197,Male,64.0,Negeri Sembilan,2 orang,1871.6666,1871.6666
3206,Male,77.0,Negeri Sembilan,2 orang,1874.0,1874.0
3207,Female,65.0,Negeri Sembilan,1 orang,1874.1666,1874.1666
3240,Female,79.0,Negeri Sembilan,1 orang,1878.3334,1878.3334
3321,Male,67.0,Negeri Sembilan,3 orang,1896.0,1896.0
3322,Female,78.0,Negeri Sembilan,1 orang,1896.0834,1896.0834
3323,Female,67.0,Negeri Sembilan,1 orang,1896.1666,1896.1666
3361,Male,80.0,Negeri Sembilan,2 orang,1900.8334,1900.8334
3388,Female,49.0,Negeri Sembilan,2 orang,1906.0,1906.0
3410,Male,62.0,Negeri Sembilan,1 orang,1909.1666,1909.1666
3435,Male,45.0,Negeri Sembilan,4 orang,1914.0,1914.0
3441,Female,76.0,Negeri Sembilan,1 orang,1915.0,1915.0
3450,Female,79.0,Negeri Sembilan,1 orang,1917.0,1917.0
3458,Male,91.0,Negeri Sembilan,2 orang,1918.0,1918.0
3467,Male,64.0,Negeri Sembilan,4 orang,1919.1666,1919.1666
3493,Female,80.0,Negeri Sembilan,1 orang,1927.0,1927.0
3501,Male,73.0,Negeri Sembilan,2 orang,1929.3334,1929.3334
3538,Male,69.0,Negeri Sembilan,2 orang,1937.5,1937.5
3548,Female,60.0,Negeri Sembilan,1 orang,1940.0,1940.0
3549,Male,37.0,Negeri Sembilan,6 orang dan lebih,1940.0,1940.0
3551,Female,48.0,Negeri Sembilan,3 orang,1940.0,1940.0
3557,Female,58.0,Negeri Sembilan,1 orang,1941.25,1941.25
3600,Male,59.0,Negeri Sembilan,1 orang,1948.0,1948.0
3608,Female,69.0,Negeri Sembilan,2 orang,1949.5834,1949.5834
3610,Male,52.0,Negeri Sembilan,4 orang,1950.0,1950.0
3629,Male,62.0,Negeri Sembilan,2 orang,1954.3334,1954.3334
3655,Male,86.0,Negeri Sembilan,2 orang,1962.0,1962.0
3663,Male,75.0,Negeri Sembilan,2 orang,1964.1666,1964.1666
3696,Male,31.0,Negeri Sembilan,6 orang dan lebih,1971.0,1971.0
3699,Female,53.0,Negeri Sembilan,2 orang,1971.6666,1913.3334
3723,Female,66.0,Negeri Sembilan,1 orang,1977.0,1977.0
3742,Male,65.0,Negeri Sembilan,2 orang,1980.1666,1980.1666
3750,Male,75.0,Negeri Sembilan,2 orang,1982.0,1982.0
3751,Female,53.0,Negeri Sembilan,3 orang,1982.0,1982.0
3768,Male,73.0,Negeri Sembilan,1 orang,1983.3334,1983.3334
3790,Male,58.0,Negeri Sembilan,1 orang,1988.0,1988.0
3793,Male,61.0,Negeri Sembilan,2 orang,1989.0,1989.0
3856,Female,74.0,Negeri Sembilan,1 orang,2000.0,2000.0
3895,Female,61.0,Negeri Sembilan,1 orang,2007.6666,2007.6666
3901,Female,69.0,Negeri Sembilan,2 orang,2008.3334,2008.3334
3921,Male,68.0,Negeri Sembilan,4 orang,2012.3334,2012.3334
3947,Male,41.0,Negeri Sembilan,1 orang,2016.8334,2016.8334
4012,Male,61.0,Negeri Sembilan,2 orang,2032.0,2032.0
4018,Male,71.0,Negeri Sembilan,2 orang,2033.0,2033.0
4022,Female,80.0,Negeri Sembilan,2 orang,2033.3334,1691.6666
4025,Female,71.0,Negeri Sembilan,2 orang,2035.0,2035.0
4043,Female,45.0,Negeri Sembilan,5 orang,2038.0,2038.0
4047,Male,86.0,Negeri Sembilan,2 orang,2038.75,2038.75
4056,Female,68.0,Negeri Sembilan,1 orang,2040.0,2040.0
4065,Male,43.0,Negeri Sembilan,4 orang,2042.0,2042.0
4109,Male,32.0,Negeri Sembilan,3 orang,2049.6667,2049.6667
4111,Male,42.0,Negeri Sembilan,6 orang dan lebih,2050.0,2050.0
4158,Female,78.0,Negeri Sembilan,1 orang,2058.3333,2058.3333
4173,Female,64.0,Negeri Sembilan,1 orang,2061.8333,2061.8333
4186,Male,76.0,Negeri Sembilan,2 orang,2063.6667,2063.6667
4232,Male,65.0,Negeri Sembilan,3 orang,2072.1667,2072.1667
4248,Female,72.0,Negeri Sembilan,1 orang,2074.0,2074.0
4261,Male,46.0,Negeri Sembilan,4 orang,2076.6667,2076.6667
4287,Male,66.0,Negeri Sembilan,2 orang,2082.5,2082.5
4294,Male,77.0,Negeri Sembilan,2 orang,2083.8333,2083.8333
4315,Female,39.0,Negeri Sembilan,2 orang,2087.0,1700.8334
4341,Male,43.0,Negeri Sembilan,5 orang,2090.0,2090.0
4344,Male,38.0,Negeri Sembilan,4 orang,2090.1667,2090.1667
4350,Male,64.0,Negeri Sembilan,2 orang,2091.0,2091.0
4364,Female,52.0,Negeri Sembilan,1 orang,2094.0,2094.0
4383,Male,30.0,Negeri Sembilan,1 orang,2097.5,2097.5
4450,Male,63.0,Negeri Sembilan,2 orang,2108.6667,2108.6667
4488,Female,70.0,Negeri Sembilan,1 orang,2116.3333,2116.3333
4504,Male,31.0,Negeri Sembilan,2 orang,2118.0,2118.0
4519,Female,63.0,Negeri Sembilan,4 orang,2120.8333,820.8333
4531,Male,65.0,Negeri Sembilan,3 orang,2123.0,2123.0
4561,Female,84.0,Negeri Sembilan,2 orang,2128.0,2128.0
4573,Female,67.0,Negeri Sembilan,1 orang,2130.0,2130.0
4594,Female,61.0,Negeri Sembilan,2 orang,2133.0,2133.0
4598,Male,70.0,Negeri Sembilan,1 orang,2133.3333,2133.3333
4618,Male,65.0,Negeri Sembilan,3 orang,2137.1667,1837.1666
4634,Male,54.0,Negeri Sembilan,3 orang,2139.0,2139.0
4651,Male,53.0,Negeri Sembilan,4 orang,2141.0,2141.0
4661,Female,69.0,Negeri Sembilan,1 orang,2141.6667,2141.6667
4708,Male,34.0,Negeri Sembilan,6 orang dan lebih,2150.0,2150.0
4743,Male,60.0,Negeri Sembilan,2 orang,2156.3333,2156.3333
4758,Female,90.0,Negeri Sembilan,1 orang,2158.3333,2158.3333
4777,Female,70.0,Negeri Sembilan,2 orang,2162.0,2162.0
4784,Male,65.0,Negeri Sembilan,2 orang,2162.5833,2162.5833
4793,Female,40.0,Negeri Sembilan,3 orang,2164.1667,1535.8334
4804,Male,64.0,Negeri Sembilan,2 orang,2165.3333,2165.3333
4827,Male,69.0,Negeri Sembilan,2 orang,2169.0,2169.0
4886,Female,60.0,Negeri Sembilan,1 orang,2179.1667,2179.1667
4892,Male,50.0,Negeri Sembilan,4 orang,2181.0,2181.0
4940,Male,82.0,Negeri Sembilan,2 orang,2187.5,2187.5
4951,Male,65.0,Negeri Sembilan,2 orang,2188.6667,2188.6667
4955,Male,40.0,Negeri Sembilan,1 orang,2189.0,2189.0
4982,Female,52.0,Negeri Sembilan,4 orang,2193.0,2193.0
5008,Male,71.0,Negeri Sembilan,2 orang,2196.6667,2196.6667
5031,Male,63.0,Negeri Sembilan,1 orang,2200.0,2200.0
5043,Male,45.0,Negeri Sembilan,5 orang,2202.0,2202.0
5073,Female,63.0,Negeri Sembilan,3 orang,2207.5833,1040.8334
5106,Female,42.0,Negeri Sembilan,1 orang,2214.0,2214.0
5113,Female,72.0,Negeri Sembilan,1 orang,2215.5,2215.5
5124,Male,36.0,Negeri Sembilan,1 orang,2217.0,2217.0
5129,Female,71.0,Negeri Sembilan,2 orang,2217.6667,2217.6667
5171,Male,31.0,Negeri Sembilan,3 orang,2225.0,2225.0
5177,Female,75.0,Negeri Sembilan,1 orang,2225.8333,2225.8333
5187,Male,82.0,Negeri Sembilan,2 orang,2228.0,2228.0
5194,Male,38.0,Negeri Sembilan,4 orang,2229.1667,2229.1667
5245,Male,61.0,Negeri Sembilan,2 orang,2237.3333,2237.3333
5255,Male,59.0,Negeri Sembilan,2 orang,2238.6667,2238.6667
5291,Male,67.0,Negeri Sembilan,3 orang,2246.0,2246.0
5292,Male,78.0,Negeri Sembilan,3 orang,2246.0,1925.1666
5310,Male,72.0,Negeri Sembilan,1 orang,2250.0,2250.0
5355,Female,19.0,Negeri Sembilan,2 orang,2257.0,2257.0
5389,Male,66.0,Negeri Sembilan,2 orang,2263.3333,2263.3333
5393,Female,63.0,Negeri Sembilan,1 orang,2264.0,2264.0
5409,Female,66.0,Negeri Sembilan,1 orang,2267.0,2267.0
5451,Male,69.0,Negeri Sembilan,2 orang,2272.8333,2272.8333
5459,Male,54.0,Negeri Sembilan,1 orang,2274.1667,2274.1667
5471,Male,76.0,Negeri Sembilan,1 orang,2275.6667,2275.6667
5497,Female,56.0,Negeri Sembilan,1 orang,2279.6667,2279.6667
5503,Male,51.0,Negeri Sembilan,2 orang,2281.0,2281.0
5509,Male,73.0,Negeri Sembilan,2 orang,2283.0,2283.0
5534,Male,80.0,Negeri Sembilan,2 orang,2287.0,2287.0
5542,Male,72.0,Negeri Sembilan,3 orang,2288.0,2288.0
5557,Male,81.0,Negeri Sembilan,2 orang,2290.0,2290.0
5595,Male,73.0,Negeri Sembilan,2 orang,2294.8333,2294.8333
5623,Male,71.0,Negeri Sembilan,1 orang,2300.0,2300.0
5626,Female,77.0,Negeri Sembilan,3 orang,2300.1667,2300.1667
5645,Male,56.0,Negeri Sembilan,3 orang,2303.0,2303.0
5651,Male,42.0,Negeri Sembilan,6 orang dan lebih,2304.0,2304.0
5705,Male,68.0,Negeri Sembilan,3 orang,2312.5,2312.5
5747,Female,56.0,Negeri Sembilan,2 orang,2323.3333,1022.5
5750,Male,57.0,Negeri Sembilan,5 orang,2324.0,2286.5
5757,Male,33.0,Negeri Sembilan,3 orang,2325.0,2325.0
5778,Male,46.0,Negeri Sembilan,6 orang dan lebih,2328.0,2328.0
5791,Female,86.0,Negeri Sembilan,2 orang,2330.1667,2330.1667
5826,Male,59.0,Negeri Sembilan,2 orang,2336.5,2336.5
5837,Male,65.0,Negeri Sembilan,2 orang,2337.6667,2337.6667
5884,Male,59.0,Negeri Sembilan,2 orang,2345.6667,2345.6667
5889,Male,80.0,Negeri Sembilan,2 orang,2346.0,2346.0
5930,Female,68.0,Negeri Sembilan,1 orang,2354.0,2354.0
5965,Male,68.0,Negeri Sembilan,1 orang,2360.0,2360.0
6021,Male,25.0,Negeri Sembilan,3 orang,2368.0,2368.0
6041,Female,48.0,Negeri Sembilan,2 orang,2373.0,2373.0
6054,Male,83.0,Negeri Sembilan,2 orang,2374.6667,2374.6667
6056,Female,48.0,Negeri Sembilan,2 orang,2374.8333,2374.8333
6059,Male,73.0,Negeri Sembilan,2 orang,2375.0,2375.0
6083,Male,82.0,Negeri Sembilan,2 orang,2377.5,1413.5
6087,Female,46.0,Negeri Sembilan,3 orang,2378.5,2378.5
6117,Female,72.0,Negeri Sembilan,1 orang,2382.8333,2382.8333
6127,Female,61.0,Negeri Sembilan,1 orang,2383.5,2383.5
6189,Male,72.0,Negeri Sembilan,3 orang,2397.0,2397.0
6199,Male,60.0,Negeri Sembilan,2 orang,2398.0,1498.0
6219,Female,64.0,Negeri Sembilan,2 orang,2400.5,2400.5
6291,Male,52.0,Negeri Sembilan,2 orang,2416.0,2416.0
6326,Male,69.0,Negeri Sembilan,2 orang,2421.25,2421.25
6350,Male,43.0,Negeri Sembilan,6 orang dan lebih,2425.0,2425.0
6399,Male,62.0,Negeri Sembilan,3 orang,2433.3333,2433.3333
6401,Female,67.0,Negeri Sembilan,1 orang,2433.75,2433.75
6405,Male,68.0,Negeri Sembilan,2 orang,2434.1667,2434.1667
6413,Male,74.0,Negeri Sembilan,5 orang,2435.3333,952.6667
6469,Male,75.0,Negeri Sembilan,2 orang,2444.3333,2444.3333
6529,Male,38.0,Negeri Sembilan,6 orang dan lebih,2454.1667,1333.3334
6550,Female,29.0,Negeri Sembilan,6 orang dan lebih,2457.0,2457.0
6554,Female,75.0,Negeri Sembilan,1 orang,2458.0,2458.0
6570,Female,33.0,Negeri Sembilan,2 orang,2460.0,1312.0834
6584,Male,42.0,Negeri Sembilan,2 orang,2462.6667,2202.6667
6608,Female,69.0,Negeri Sembilan,2 orang,2467.5,2467.5
6634,Female,84.0,Negeri Sembilan,1 orang,2473.1667,2473.1667
6655,Male,23.0,Negeri Sembilan,2 orang,2477.0,2477.0
6657,Male,31.0,Negeri Sembilan,4 orang,2477.5,2477.5
6675,Male,34.0,Negeri Sembilan,4 orang,2480.0,2480.0
6683,Male,66.0,Negeri Sembilan,2 orang,2481.0,2481.0
6714,Male,64.0,Negeri Sembilan,1 orang,2486.3333,2486.3333
6726,Male,65.0,Negeri Sembilan,2 orang,2488.5,2488.5
6738,Male,39.0,Negeri Sembilan,4 orang,2490.0,2490.0
6751,Male,69.0,Negeri Sembilan,1 orang,2493.0,2493.0
6758,Male,44.0,Negeri Sembilan,5 orang,2494.0,2494.0
6769,Female,33.0,Negeri Sembilan,3 orang,2496.1667,2312.8333
6772,Male,65.0,Negeri Sembilan,2 orang,2496.3333,2162.5
6788,Male,45.0,Negeri Sembilan,3 orang,2499.3333,2499.3333
6805,Male,47.0,Negeri Sembilan,4 orang,2502.5,2502.5
6842,Female,49.0,Negeri Sembilan,5 orang,2508.3333,1357.5
6906,Male,66.0,Negeri Sembilan,4 orang,2519.0833,2519.0833
6913,Female,52.0,Negeri Sembilan,1 orang,2520.0,2520.0
6950,Male,43.0,Negeri Sembilan,6 orang dan lebih,2525.0,2525.0
6951,Male,72.0,Negeri Sembilan,2 orang,2525.0833,2525.0833
6992,Male,66.0,Negeri Sembilan,2 orang,2532.3333,2532.3333
7013,Female,79.0,Negeri Sembilan,1 orang,2535.0,2535.0
7018,Male,41.0,Negeri Sembilan,1 orang,2536.0,2536.0
7031,Female,77.0,Negeri Sembilan,1 orang,2539.0,2539.0
7035,Female,37.0,Negeri Sembilan,2 orang,2539.5,2298.1667
7067,Female,80.0,Negeri Sembilan,1 orang,2545.6667,2545.6667
7091,Male,73.0,Negeri Sembilan,2 orang,2549.8333,2549.8333
7106,Male,30.0,Negeri Sembilan,2 orang,2552.0,2552.0
7148,Male,33.0,Negeri Sembilan,3 orang,2558.0,2211.8333
7160,Female,48.0,Negeri Sembilan,1 orang,2559.4167,2559.4167
7204,Male,51.0,Negeri Sembilan,6 orang dan lebih,2565.0,2565.0
7261,Female,89.0,Negeri Sembilan,2 orang,2574.0,2574.0
7285,Female,59.0,Negeri Sembilan,1 orang,2577.0,2577.0
7290,Male,53.0,Negeri Sembilan,4 orang,2577.9167,2577.9167
7304,Female,53.0,Negeri Sembilan,1 orang,2581.0,2581.0
7308,Male,54.0,Negeri Sembilan,3 orang,2582.0,2582.0
7312,Male,68.0,Negeri Sembilan,2 orang,2582.6667,2582.6667
7336,Male,60.0,Negeri Sembilan,3 orang,2587.0,2587.0
7392,Male,51.0,Negeri Sembilan,3 orang,2594.0,2594.0
7393,Female,34.0,Negeri Sembilan,2 orang,2594.0,2594.0
7470,Male,74.0,Negeri Sembilan,2 orang,2606.6667,2606.6667
7472,Male,70.0,Negeri Sembilan,2 orang,2607.0,2607.0
7482,Male,37.0,Negeri Sembilan,2 orang,2608.1667,2608.1667
7488,Female,64.0,Negeri Sembilan,1 orang,2609.0,2609.0
7536,Male,35.0,Negeri Sembilan,3 orang,2616.4167,2616.4167
7571,Male,26.0,Negeri Sembilan,3 orang,2622.4167,2622.4167
7608,Male,48.0,Negeri Sembilan,4 orang,2629.0,2629.0
7610,Female,32.0,Negeri Sembilan,2 orang,2629.1667,2629.1667
7626,Male,38.0,Negeri Sembilan,5 orang,2631.0,2631.0
7665,Female,44.0,Negeri Sembilan,3 orang,2637.0,2637.0
7676,Male,44.0,Negeri Sembilan,5 orang,2638.3333,2638.3333
7680,Male,51.0,Negeri Sembilan,2 orang,2639.0,2639.0
7684,Female,37.0,Negeri Sembilan,3 orang,2640.0,2640.0
7715,Male,83.0,Negeri Sembilan,2 orang,2644.1667,2644.1667
7718,Male,66.0,Negeri Sembilan,2 orang,2645.0,2645.0
7728,Male,28.0,Negeri Sembilan,3 orang,2646.5,2646.5
7810,Female,28.0,Negeri Sembilan,3 orang,2658.0,1810.5
7897,Male,38.0,Negeri Sembilan,6 orang dan lebih,2670.0,2328.4167
7935,Male,48.0,Negeri Sembilan,6 orang dan lebih,2675.3333,2675.3333
7941,Male,40.0,Negeri Sembilan,6 orang dan lebih,2676.0,2676.0
7947,Male,52.0,Negeri Sembilan,2 orang,2677.5,1286.5
7966,Male,52.0,Negeri Sembilan,2 orang,2680.5,941.6667
8047,Male,66.0,Negeri Sembilan,2 orang,2693.0,2693.0
8068,Female,53.0,Negeri Sembilan,3 orang,2695.5,2695.5
8084,Male,51.0,Negeri Sembilan,6 orang dan lebih,2698.0,1709.6666
8096,Female,68.0,Negeri Sembilan,1 orang,2700.0,2700.0
8099,Male,71.0,Negeri Sembilan,3 orang,2700.0833,2700.0833
8119,Male,48.0,Negeri Sembilan,4 orang,2702.0,2702.0
8126,Male,49.0,Negeri Sembilan,5 orang,2704.0,1470.0
8154,Male,69.0,Negeri Sembilan,1 orang,2709.5,2709.5
8212,Female,61.0,Negeri Sembilan,2 orang,2716.8333,2716.8333
8215,Female,32.0,Negeri Sembilan,1 orang,2717.25,2717.25
8245,Female,58.0,Negeri Sembilan,3 orang,2722.0,2722.0
8267,Male,69.0,Negeri Sembilan,2 orang,2724.75,2724.75
8311,Male,72.0,Negeri Sembilan,3 orang,2733.3333,2733.3333
8318,Male,53.0,Negeri Sembilan,3 orang,2734.0,1934.0
8378,Male,68.0,Negeri Sembilan,2 orang,2741.8333,2741.8333
8436,Male,67.0,Negeri Sembilan,2 orang,2752.4167,2752.4167
8459,Male,48.0,Negeri Sembilan,2 orang,2754.6667,1554.1666
8465,Male,84.0,Negeri Sembilan,2 orang,2755.0,2755.0
8470,Male,61.0,Negeri Sembilan,1 orang,2757.1667,2757.1667
8474,Male,63.0,Negeri Sembilan,5 orang,2758.0,2758.0
8480,Female,62.0,Negeri Sembilan,1 orang,2758.3333,2758.3333
8481,Male,58.0,Negeri Sembilan,3 orang,2758.4167,2716.75
8489,Male,46.0,Negeri Sembilan,6 orang dan lebih,2761.0,2761.0
8511,Male,66.0,Negeri Sembilan,4 orang,2763.8333,2763.8333
8562,Male,56.0,Negeri Sembilan,4 orang,2771.3333,2062.8333
8599,Male,56.0,Negeri Sembilan,2 orang,2777.6667,2777.6667
8606,Male,59.0,Negeri Sembilan,1 orang,2778.6667,2778.6667
8637,Male,66.0,Negeri Sembilan,2 orang,2783.0,2783.0
8649,Male,38.0,Negeri Sembilan,1 orang,2785.8333,2785.8333
8659,Female,51.0,Negeri Sembilan,3 orang,2787.3333,2787.3333
8709,Female,69.0,Negeri Sembilan,1 orang,2795.8333,2795.8333
8724,Male,77.0,Negeri Sembilan,2 orang,2797.9167,2797.9167
8726,Male,32.0,Negeri Sembilan,2 orang,2798.3333,2798.3333
8739,Male,52.0,Negeri Sembilan,4 orang,2799.6667,1822.6666
8761,Male,42.0,Negeri Sembilan,6 orang dan lebih,2804.0,2804.0
8762,Male,56.0,Negeri Sembilan,3 orang,2804.0,2804.0
8772,Female,63.0,Negeri Sembilan,2 orang,2805.0,2805.0
8810,Male,58.0,Negeri Sembilan,1 orang,2810.0,2810.0
8819,Male,35.0,Negeri Sembilan,5 orang,2812.0,2812.0
8860,Male,66.0,Negeri Sembilan,3 orang,2818.8333,2818.8333
8872,Female,58.0,Negeri Sembilan,2 orang,2820.0,2820.0
8902,Male,55.0,Negeri Sembilan,2 orang,2825.0,1858.3334
8907,Male,76.0,Negeri Sembilan,5 orang,2825.6667,2825.6667
8955,Male,67.0,Negeri Sembilan,2 orang,2833.0,2833.0
8967,Male,61.0,Negeri Sembilan,2 orang,2835.0,2835.0
9039,Female,69.0,Negeri Sembilan,2 orang,2846.0,2846.0
9046,Male,57.0,Negeri Sembilan,2 orang,2846.8333,2846.8333
9059,Male,21.0,Negeri Sembilan,2 orang,2850.0,2187.8333
9089,Male,60.0,Negeri Sembilan,4 orang,2855.6667,2855.6667
9102,Male,57.0,Negeri Sembilan,3 orang,2857.0833,2757.0833
9148,Male,30.0,Negeri Sembilan,4 orang,2865.4167,2865.4167
9149,Male,73.0,Negeri Sembilan,2 orang,2865.6667,2865.6667
9222,Male,64.0,Negeri Sembilan,3 orang,2875.3333,2688.6667
9228,Female,62.0,Negeri Sembilan,2 orang,2876.6667,2876.6667
9268,Male,65.0,Negeri Sembilan,2 orang,2883.0,2883.0
9276,Male,62.0,Negeri Sembilan,4 orang,2884.8333,2884.8333
9331,Male,66.0,Negeri Sembilan,2 orang,2895.0,2895.0
9340,Male,37.0,Negeri Sembilan,3 orang,2896.0,2896.0
9348,Male,28.0,Negeri Sembilan,2 orang,2898.0,2898.0
9375,Male,67.0,Negeri Sembilan,1 orang,2902.0,2902.0
9380,Male,69.0,Negeri Sembilan,2 orang,2902.5,2902.5
9385,Female,70.0,Negeri Sembilan,1 orang,2903.0,2903.0
9450,Female,69.0,Negeri Sembilan,1 orang,2914.25,2914.25
9466,Male,48.0,Negeri Sembilan,1 orang,2917.3333,2917.3333
9483,Male,42.0,Negeri Sembilan,2 orang,2919.0,2919.0
9501,Male,42.0,Negeri Sembilan,5 orang,2921.6667,1605.3334
9511,Male,74.0,Negeri Sembilan,4 orang,2923.3333,2923.3333
9516,Male,71.0,Negeri Sembilan,2 orang,2924.0833,2924.0833
9560,Male,60.0,Negeri Sembilan,2 orang,2931.0,2631.0
9581,Male,32.0,Negeri Sembilan,5 orang,2935.0,2935.0
9592,Male,65.0,Negeri Sembilan,2 orang,2937.0,2937.0
9594,Male,70.0,Negeri Sembilan,2 orang,2937.5,2937.5
9603,Male,56.0,Negeri Sembilan,2 orang,2939.0,2939.0
9605,Male,63.0,Negeri Sembilan,2 orang,2939.4167,2939.4167
9623,Female,43.0,Negeri Sembilan,4 orang,2942.6667,1642.6666
9627,Male,60.0,Negeri Sembilan,2 orang,2942.8333,2942.8333
9639,Male,48.0,Negeri Sembilan,3 orang,2945.0,2945.0
9689,Male,90.0,Negeri Sembilan,2 orang,2952.0,2952.0
9699,Male,62.0,Negeri Sembilan,1 orang,2953.5,2953.5
9701,Male,59.0,Negeri Sembilan,2 orang,2953.6667,2953.6667
9735,Male,58.0,Negeri Sembilan,3 orang,2959.0,2959.0
9774,Male,40.0,Negeri Sembilan,4 orang,2965.8333,2965.8333
9801,Male,31.0,Negeri Sembilan,2 orang,2970.5833,2970.5833
9821,Male,35.0,Negeri Sembilan,5 orang,2975.0,2975.0
9857,Male,37.0,Negeri Sembilan,4 orang,2980.0,2980.0
9883,Male,40.0,Negeri Sembilan,3 orang,2984.0,2984.0
9897,Male,32.0,Negeri Sembilan,3 orang,2986.1667,2957.0
9907,Male,62.0,Negeri Sembilan,2 orang,2988.25,2988.25
9956,Male,23.0,Negeri Sembilan,4 orang,2998.0,2538.1667
9974,Male,75.0,Negeri Sembilan,1 orang,3000.5,3000.5
10002,Female,56.0,Negeri Sembilan,1 orang,3004.0,3004.0
10006,Male,68.0,Negeri Sembilan,2 orang,3004.5833,3004.5833
10023,Male,37.0,Negeri Sembilan,4 orang,3008.0,3008.0
10024,Male,40.0,Negeri Sembilan,4 orang,3008.0,3008.0
10073,Female,67.0,Negeri Sembilan,1 orang,3015.0,3015.0
10103,Male,51.0,Negeri Sembilan,3 orang,3019.6667,120.833336
10113,Female,80.0,Negeri Sembilan,1 orang,3020.8333,3020.8333
10129,Male,52.0,Negeri Sembilan,5 orang,3024.0,2774.0
10142,Female,79.0,Negeri Sembilan,2 orang,3025.3333,3025.3333
10154,Male,54.0,Negeri Sembilan,2 orang,3027.6667,3027.6667
10158,Female,48.0,Negeri Sembilan,2 orang,3028.5,3028.5
10177,Male,52.0,Negeri Sembilan,3 orang,3031.6667,3031.6667
10178,Male,81.0,Negeri Sembilan,2 orang,3032.0,3032.0
10188,Male,42.0,Negeri Sembilan,4 orang,3033.3333,3033.3333
10255,Female,63.0,Negeri Sembilan,1 orang,3041.9167,3041.9167
10258,Male,57.0,Negeri Sembilan,3 orang,3042.3333,3042.3333
10270,Male,69.0,Negeri Sembilan,3 orang,3044.0,3044.0
10288,Male,59.0,Negeri Sembilan,2 orang,3046.8333,3046.8333
10293,Male,37.0,Negeri Sembilan,5 orang,3048.0,3048.0
10294,Male,67.0,Negeri Sembilan,3 orang,3048.2083,1548.75
10320,Male,40.0,Negeri Sembilan,6 orang dan lebih,3052.0,3052.0
10360,Male,68.0,Negeri Sembilan,2 orang,3058.25,3058.25
10375,Male,62.0,Negeri Sembilan,2 orang,3060.5,1748.0
10394,Male,85.0,Negeri Sembilan,2 orang,3063.3333,3063.3333
10410,Male,59.0,Negeri Sembilan,5 orang,3066.1667,3066.1667
10415,Male,77.0,Negeri Sembilan,2 orang,3066.5,3066.5
10423,Male,30.0,Negeri Sembilan,5 orang,3067.0,2074.4167
10493,Male,42.0,Negeri Sembilan,6 orang dan lebih,3076.0,3076.0
10509,Female,56.0,Negeri Sembilan,2 orang,3078.0,1719.1666
10513,Male,38.0,Negeri Sembilan,4 orang,3078.3333,3078.3333
10535,Male,35.0,Negeri Sembilan,5 orang,3082.0,3082.0
10631,Male,64.0,Negeri Sembilan,2 orang,3096.0,3096.0
10711,Male,63.0,Negeri Sembilan,2 orang,3107.5,3107.5
10796,Male,73.0,Negeri Sembilan,2 orang,3123.5,3123.5
10810,Female,66.0,Negeri Sembilan,2 orang,3125.0,3125.0
10837,Male,67.0,Negeri Sembilan,3 orang,3129.5,3129.5
10851,Female,53.0,Negeri Sembilan,2 orang,3131.8333,3015.1667
10852,Male,60.0,Negeri Sembilan,5 orang,3132.0,822.9167
10862,Male,61.0,Negeri Sembilan,6 orang dan lebih,3133.3333,2771.0
10866,Male,37.0,Negeri Sembilan,6 orang dan lebih,3134.0,1770.8334
10872,Male,53.0,Negeri Sembilan,1 orang,3134.4583,3134.4583
10875,Male,76.0,Negeri Sembilan,2 orang,3135.0,3135.0
10892,Male,74.0,Negeri Sembilan,2 orang,3138.0,3138.0
10898,Female,33.0,Negeri Sembilan,1 orang,3139.9167,3139.9167
10908,Male,36.0,Negeri Sembilan,3 orang,3142.0,3142.0
10973,Female,69.0,Negeri Sembilan,6 orang dan lebih,3151.25,2654.3333
10974,Male,34.0,Negeri Sembilan,6 orang dan lebih,3151.5417,3151.5417
10992,Male,37.0,Negeri Sembilan,4 orang,3154.6667,3154.6667
11006,Female,84.0,Negeri Sembilan,1 orang,3156.6667,3156.6667
11007,Female,60.0,Negeri Sembilan,3 orang,3156.6667,3156.6667
11021,Male,70.0,Negeri Sembilan,2 orang,3158.8333,3158.8333
